Text,IsQuestion,Note
"tratamento nos últimos doze meses? [SE MAIS DE UM, COMECE PELO MAIS RECENTE]",1,
,0,
,0,
SPL1b_1n. Nome:_____________________________________________________________________________ (   ) 99 NS,1,
,0,
,0,
SPL1b_1e. Endereço; cidade/estado:,1,
,0,
____________________________________________________________________________________________ (   ) 99 NS,0,
,0,
,0,
SPL1b_2n. Nome:_____________________________________________________________________________ (   ) 99 NS,1,
,0,
,0,
SPL1b_2e. Endereço; cidade/estado:,1,
,0,
____________________________________________________________________________________________ (   ) 99 NS,0,
,0,
,0,
SPL1b_3n. Nome:_____________________________________________________________________________ (   ) 99 NS,1,
,0,
,0,
SPL1b_3e. Endereço; cidade/estado:,1,
,0,
____________________________________________________________________________________________ (   ) 99 NS,0,
,0,
SPL2. Quantas vezes [NOME DO JOVEM] foi atendido no [SERVIÇO CITADO EM SPL1a_1n]?,1,
,0,
|___|___|___| (    ) 99 NÃO SABE,0,
,0,
,0,
,0,
SPL3. Quais foram os problemas emocionais ou de comportamento mais importantes que levaram [NOME DO JOVEM] a ser,1,
,0,
atendido no [SERVIÇO CITADO EM SPL1a_1n]? [REGISTRAR ATÉ TRÊS],1,
,0,
,0,
SPL3a. _____________________________________________________________________________________ (   ) 99 NS,1,
,0,
,0,
SPL3b. _____________________________________________________________________________________ (   ) 99 NS,1,
,0,
,0,
SPL3c. _____________________________________________________________________________________ (   ) 99 NS,1,
,0,
,0,
,0,
"SPL4. Quem encaminhou [NOME DO JOVEM], ou disse para você levar [NOME DO JOVEM] para o [SERVIÇO CITADO EM",1,
SPL1a_1n]? [LEIA AS ALTERNATIVAS E REGISTRAR TODAS AS RESPOSTAS],1,
,0,
"(   ) 0  Escola ou professora;   (   ) 1 Amigo ou vizinho;   (   ) 2 Juiz, conselho tutelar ou polícia;   (   ) 3 Assistente social;",0,
,0,
"(   ) 4 Psiquiatra ou psicólogo;   (   ) 5 Pediatra ou médico de família;   (   ) 6 Padre, pastor ou outro líder religioso;",0,
,0,
"(   ) 7 Ninguém;   (   ) 8 Outros, especifique: _____________________________________________ ;   (   ) 99 NÃO SABE",0,
,0,
,0,
,0,
"SPL5. Agora eu vou ler uma lista de tipos de tratamento, serviços e programas de aconselhamento que podem ser oferecidos",1,
em uma clínica para tratamento de álcool e drogas.,1,
,0,
Na última vez que [NOME DO JOVEM] foi atendido em uma clínica,1,
,0,
para tratamento de álcool e drogas ele:,1,
NÃO SIM NÃO SABE,1,
,0,
SPL5a. Participou de terapia ou aconselhamento? (   ) 0 (   ) 1 (   ) 8,1,
,0,
SPL5b. Havia um profissional que coordenava o tratamento que ele,1,
,0,
recebia?,1,
(   ) 0 (   ) 1 (   ) 8,0,
,0,
SPL5c. [NOME DO JOVEM] recebeu algum medicamento? (   ) 0 (   ) 1 (   ) 8,1,
,0,
SPL5d. Realizou alguma avaliação ou teste? (   ) 0 (   ) 1 (   ) 8,1,
,0,
"SPL5e. Você ou alguém da sua família recebeu conselho, treinamento",1,
,0,
ou orientação sobre como lidar com [NOME DO JOVEM]?,1,
(   ) 0 (   ) 1 (   ) 8,0,
,0,
SPL5f. Você ou alguém da sua família recebeu conselho ou terapia,1,
,0,
para ajudar no relacionamento com outros membros da família?,1,
(   ) 0 (   ) 1 (   ) 8,0,
,0,
SPL5g. Você ou alguém da sua família recebeu terapia ou conselho,1,
,0,
"sobre como lidar com seus próprios problemas, preocupações ou",1,
,0,
estresse?,1,
,0,
(   ) 0 (   ) 1 (   ) 8,0,
,0,
"SPL5h. Você ou alguém da sua família recebeu ajuda com o aluguel,",1,
,0,
"apoio financeiro, alimentos, roupa ou moradia?",1,
(   ) 0 (   ) 1 (   ) 8,0,
,0,
SPL5i. Você ou alguém da sua família recebeu algum outro serviço?,1,
,0,
"SE SIM, ESPECIFIQUE:",1,
,0,
_______________________________________,0,
,0,
(   ) 0 (   ) 1 (   ) 8,0,
,0,
,0,
,0,
SPL6. Quanto tempo vocês ficaram esperando para começar o tratamento do(a) [NOME DO JOVEM] desde que procuraram,1,
o(a) [NOME CITADO EM SPL1a_1n],1,
,0,
|___|___|___| dias (   ) 99 NÃO SABE,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
76,0,
,0,
,0,
,0,
"[SE CODIFICAR 00, SALTE PARA SPL7]",0,
,0,
"SPL6a. Durante o tempo em que ficou esperando vaga, alguém do [NOME CITADO EM SPL1a_1n]",1,
,0,
falou com você ou com [NOME DO JOVEM] para confirmar se ele precisava de tratamento?,1,
,0,
(   ) 0 Não,0,
,0,
(   ) 1 Sim,0,
,0,
(   ) 99 NÃO SABE,0,
,0,
"SPL7. No início do tratamento do(a) [NOME DO JOVEM], foram definidos quais seriam os objetivos do tratamento?",1,
,0,
(   ) 0 Não,0,
,0,
(   ) 1 Sim,0,
,0,
(   ) 99 NÃO SABE,0,
,0,
,0,
,0,
SPL8. O profissional responsável pelo tratamento do(a)  [NOME DO JOVEM]  no [SERVIÇO CITADO EM SPL1a_1n] era,1,
,0,
(  ) 1 Médico,0,
,0,
(  ) 2 Psicólogo,0,
,0,
(  ) 3 Enfermeiro,0,
,0,
(   ) 4 Assistente Social,0,
,0,
(   ) 5 Terapeuta Ocupacional,0,
,0,
(   ) Outros: Especifique: __________________________________,0,
,0,
[SE JOVEM AINDA ESTIVER EM TRATAMENTO – SV12d2=00/0000 – SALTE PARA SPL11],0,
,0,
,0,
,0,
SPL9. Por que motivo [NOME DO JOVEM] não está mais em tratamento no [NOME CITADO EM SPL1a_1n]?,1,
,0,
[LEIA AS ALTERNATIVAS E CODIFIQUE TODAS AS RESPOSTAS],1,
,0,
NÃO SIM NÃO SABE,1,
,0,
SPL9a. Ele(a) melhorou?  (   ) 0 (   ) 1 (   ) 8,1,
,0,
SPL9b. O projeto terapêutico foi completado?,1,
,0,
[SE SPL9a =1 OU SPL9b =1  SALTE PARA SPL10],0,
(   ) 0 (   ) 1 (   ) 8,0,
,0,
SPL9c. Ele(a) mostrou pouca melhora?,1,
,0,
"[SE SIM, SALTE PARA SPL10]",0,
(   ) 0 (   ) 1 (   ) 8,0,
,0,
SPL9d. Você teve experiências negativas com os responsáveis pelo,1,
,0,
tratamento?,1,
(   ) 0 (   ) 1 (   ) 8,0,
,0,
"SPL9e. [NOME DO JOVEM] foi mal tratado(a) ou tratado(a) injustamente, de",1,
,0,
propósito?,1,
(   ) 0 (   ) 1 (   ) 8,0,
,0,
SPL9f. O(A) terapeuta saiu ou foi afastado do serviço? (   ) 0 (   ) 1 (   ) 8,1,
,0,
SPL9g.  [NOME DO JOVEM] se sentiu deslocado dentro do local de,1,
,0,
tratamento?,1,
(   ) 0 (   ) 1 (   ) 8,0,
,0,
SPL9h. Você não gostou da equipe do [NOME CITADO EM SPL1a_1n]? (   ) 0 (   ) 1 (   ) 8,1,
,0,
"SPL9i. Aconteceram problemas relacionados a falta de tempo, mudanças de",1,
,0,
horário ou falta de transporte?,1,
(   ) 0 (   ) 1 (   ) 8,0,
,0,
SPL9j. Você ou  [NOME DO JOVEM] se mudaram? (   ) 0 (   ) 1 (   ) 8,1,
,0,
SPL9k. Você não podia pagar pelo tratamento? (   ) 0 (   ) 1 (   ) 8,1,
,0,
SPL9l. O convênio médico limitou o tempo de tratamento? (   ) 0 (   ) 1 (   ) 8,1,
,0,
SPL9m. Seus familiares ou amigos reagiram de forma negativa em relação ao,1,
,0,
tratamento?,1,
(   ) 0 (   ) 1 (   ) 8,0,
,0,
,0,
,0,
SPL10. Quem decidiu que [NOME DO JOVEM]  deveria deixar o(a)  [SERVIÇO CITADO EM SPL1a_1n]?,1,
,0,
NÃO SIM NÃO SABE,1,
,0,
SPL10a. Foi o terapeuta do(a) [NOME DO JOVEM]? (   ) 0 (   ) 1 (   ) 8,1,
,0,
SPL10b. Foi você? (   ) 0 (   ) 1 (   ) 8,1,
,0,
SPL10c. Foi [NOME DO JOVEM]? (   ) 0 (   ) 1 (   ) 8,1,
,0,
"SPL10d. Foi alguma outra pessoa? [SE SIM, ESPECIFIQUE]:",1,
,0,
____________________________________,0,
(   ) 0 (   ) 1 (   ) 8,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
77,0,
,0,
,0,
,0,
SPL10e. [NOME DO JOVEM] recebeu algum tratamento em saúde mental,1,
,0,
num período de trinta dias depois de deixar a clínica para tratamento de álcool,1,
,0,
"e drogas? [SE NÃO, SALTE PARA SPL11]",1,
,0,
(   ) 0 (   ) 1 (   ) 8,0,
,0,
SPL10f. Esse tratamento foi indicado pelos funcionários da clínica para,1,
,0,
tratamento de álcool e drogas?,1,
(   ) 0 (   ) 1 (   ) 8,0,
,0,
,0,
,0,
SPL10g. Quão bem a equipe de saúde acompanhou [NOME DO JOVEM] depois que ele deixou a clínica para tratamento de,1,
,0,
álcool e drogas?,1,
,0,
(   ) 1 Não muito bem;    (   ) 2 Bem;    (   ) 3 Muito bem;    (   ) 99 NÃO SABE,0,
,0,
,0,
,0,
"SPL11. Agora, pensando a respeito do tratamento mais recente na clínica para tratamento de álcool e drogas:",1,
,0,
Não muito bem Bem Muito Bem NÃO SABE,1,
,0,
SPL11a. Quanto o tratamento oferecido para [NOME,1,
,0,
DO JOVEM] atingiu as necessidades dele?,1,
(   ) 1 (   ) 2 (   ) 3 (   ) 8,0,
,0,
SPL11b. Quão bem a equipe do serviço explicou para,1,
,0,
você quais eram os problemas e os tratamentos,1,
,0,
oferecidos para [NOME DO JOVEM]?,1,
,0,
(   ) 1 (   ) 2 (   ) 3 (   ) 8,0,
,0,
,0,
,0,
,0,
,0,
"SPL12. Na sua opinião, quanto [NOME DO JOVEM] melhorou com o tratamento recebido no [SERVIÇO CITADO EM",1,
SPL1a_1n]?,1,
,0,
(   ) 1 Nem um pouco;    (   ) 2 Um pouco;    (   ) 3 Muito;    (   ) 99 NÃO SABE,0,
,0,
,0,
[SE JOVEM AINDA ESTIVER EM TRATAMENTO – SV12d2=00/0000 – FINALIZE O SUPLEMENTO e pule para SV13a.,0,
,0,
,0,
,0,
SPL13. Quem pagou pelo tratamento do(a) [NOME DO JOVEM] no(a) [SERVIÇO CITADO EM SPL1a_1n]?,1,
,0,
(   ) 1 Serviço público    [SALTE PARA SPL13b],0,
,0,
(   ) 2 Plano de saúde particular  [↓SPL13a],0,
,0,
(   ) 3 Plano de saúde da empresa   [SALTE PARA SPL13b],0,
,0,
(   ) 4 Você ou alguém da família  [SALTE PARA SPL14],0,
,0,
(   ) 99 NÃO SABE   [FINALIZE O SUPLEMENTO e pule para SV13a],0,
,0,
,0,
,0,
SPL13a. Qual o valor da mensalidade do plano de saúde do(a) [NOME DO JOVEM]?,1,
,0,
"R$ _________________________________   [SE NÃO SABE, CODIFIQUE 8888]",1,
,0,
[CODIFIQUE E SALTE PARA SPL15],0,
,0,
,0,
"SPL13b. [SE 1, 2 OU 3 EM SPL13]: Mesmo sendo [serviço público/plano de saúde], você teve, ou terá que pagar",1,
,0,
alguma coisa do seu próprio bolso?,1,
,0,
(   ) 0 Não   [SALTE PARA SV13a],0,
,0,
(   ) 1 Sim  [↓SPL14],0,
,0,
(   ) 99 NÃO SABE [SALTE PARA SV13a],0,
,0,
,0,
,0,
"SPL14. Quanto você ou alguém da sua família pagou, ou vai pagar do próprio bolso pelo tratamento do(a) [NOME DO JOVEM]",1,
no(a) [SERVIÇO CITADO EM SPL1a_1n]?,1,
,0,
"R$ _____________________________   [SE NÃO SABE, CODIFIQUE 8888 E CONTINUE A PARTIR DE SPL14a]",0,
,0,
[CODIFIQUE E SALTE PARA SPL15],0,
,0,
SPL14a. Você não sabe porque:  [CODIFIQUE A PRIMEIRA RESPOSTA SIM],0,
,0,
(   ) 1 Ainda não recebeu a conta,0,
,0,
(   ) 2 Você não sabe o valor exato,0,
,0,
(   ) 3 A conta será paga por outra pessoa,0,
,0,
(   ) 99 NÃO SABE,0,
,0,
"SPL15. Você será reembolsada pelas despesas com a último tratamento do(a) [NOME DO JOVEM]? Se sim, receberá todo o",1,
valor pago ou apenas uma parte?,1,
,0,
(   ) 0 Não   [FINALIZE O SUPLEMENTO e pule para SV13a],0,
,0,
(   ) 1 Uma Parte,0,
,0,
(   ) 2 Valor Integral,0,
,0,
(   ) 99 NÃO SABE [FINALIZE O SUPLEMENTO e pule para SV13a],0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
78,0,
,0,
,0,
,0,
,0,
,0,
SPL16. Quem irá te reembolsar pelo que você pagou?,1,
,0,
NÃO SIM NÃO SABE,1,
,0,
"SPL16a. O serviço é público, como parte do SUS? (   ) 0 (   ) 1 (   ) 8",1,
,0,
SPL16b. Plano de saúde particular? (   ) 0 (   ) 1 (   ) 8,1,
,0,
SPL16c. Plano de saúde da empresa? (   ) 0 (   ) 1 (   ) 8,1,
,0,
SPL16d. Você ou alguém da sua família? (   ) 0 (   ) 1 (   ) 8,1,
,0,
"SPL16e. Alguma outra fonte? [SE SIM, ESPECIFIQUE] :",1,
,0,
_______________________________________,0,
(   ) 0 (   ) 1 (   ) 8,0,
,0,
,0,
,0,
,0,
Fim do Suplemento SV12,0,
,0,
,0,
"SV13a. Desde a última entrevista, alguma vez algum profissional do conselho tutelar foi até a sua casa por causa do(a) [NOME",1,
DO JOVEM]?,1,
(   ) 0  Não   SV14a,0,
(   ) 1  Sim   ↓SV13b,0,
,0,
(   ) 99 NÃO SABE   SV14a,0,
,0,
SV13b. Que idade [NOME DO JOVEM]  tinha na primeira vez em que um profissional do conselho tutelar foi até a sua casa por,1,
"causa dele, desde a última entrevista?",1,
|__|__|anos.  (   ) 99 NÃO SABE,0,
,0,
,0,
,0,
,0,
SV13c. Alguma profissional do conselho tutelar foi até a sua casa nos últimos doze meses por causa do(a) [NOME DO JOVEM]?,1,
(   ) 0  Não   SV14a,0,
(   ) 1  Sim ↓ SV13d1,0,
,0,
(   ) 99 NÃO SABE   SV14a,0,
,0,
"SV13d1. Pensando nos últimos doze meses, quando foi a primeira vez que um profissional do conselho tutelar foi até a sua casa",1,
por causa do  [NOME DO JOVEM] (mês/ano)?,1,
|__|__| / |__|__|__|__| (mês/ano).  (   ) 99 NÃO SABE,0,
,0,
SV13d2. [PERGUNTE SE  [NOME DO JOVEM] AINDA ESTÁ EM TRATAMENTO NO SERVIÇO/COM O PROFISSIONAL. SE,1,
"SIM, CODIFIQUE 00/000; SE NÃO, PERGUNTE:] Pensando nos últimos doze meses, quando foi a última vez que um",1,
profissional do conselho tutelar foi até a sua casa por causa do  [NOME DO JOVEM] (mês/ano)?,1,
|__|__| / |__|__|__|__| (mês/ano).  (   ) 99 NÃO SABE,0,
,0,
,0,
Aplicar Suplemento SV13,0,
,0,
,0,
,0,
SUPLEMENTO SV13 – ATENDIMENTO AMBULATORIAL POR CONSELHO TUTELAR,0,
,0,
,0,
"SPM1. Durante os últimos doze meses, quantas vezes um profissional do Conselho Tutelar foi a sua casa por causa",1,
,0,
do(a) [NOME DO JOVEM]?,1,
,0,
|___|___|___| (    ) 99 NÃO SABE,0,
,0,
,0,
,0,
SPM1a. Qual o nome e endereço do Conselho Tutelar em que [NOME DO JOVEM] recebeu tratamento nos últimos doze,1,
"meses? [SE MAIS DE UM, COMECE PELO MAIS RECENTE]",1,
,0,
,0,
SPM1a_1n. Nome:____________________________________________________________________________ (   ) 99 NS,1,
,0,
,0,
SPM1a_1e. Endereço; cidade/estado:,1,
,0,
___________________________________________________________________________________________ (   ) 99 NS,0,
,0,
,0,
,0,
,0,
SPM1a_2n. Nome:____________________________________________________________________________ (   ) 99 NS,1,
,0,
,0,
SPM1a_2e. Endereço; cidade/estado:,1,
,0,
___________________________________________________________________________________________ (   ) 99 NS,0,
,0,
,0,
SPM1a_3n. Nome:____________________________________________________________________________ (   ) 99 NS,1,
,0,
,0,
SPM1a_3e. Endereço; cidade/estado:,1,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
79,0,
,0,
,0,
,0,
___________________________________________________________________________________________ (   ) 99 NS,0,
,0,
,0,
,0,
SPM3. Quais foram os problemas emocionais ou de comportamento do(a) [NOME DO JOVEM] que fizeram com que o,1,
"profissional do Conselho Tutelar fosse até a sua casa nos últimos doze meses? Se mais de uma vez, considere as mais",1,
recentes e diga até três motivos.,1,
,0,
,0,
SPM3a. _____________________________________________________________________________________ (   ) 99 NS,1,
,0,
,0,
SPM3b. _____________________________________________________________________________________ (   ) 99 NS,1,
,0,
,0,
SPM3c. _____________________________________________________________________________________ (   ) 99 NS,1,
,0,
,0,
,0,
SPM4. Quem era o profissional do Conselho Tutelar responsável por acompanhar o(a) [NOME DO JOVEM]?,1,
,0,
Nome: _______________________________________________________________________________ (    ) 99 NÃO SABE,1,
,0,
,0,
,0,
Fim do Suplemento SV13,0,
,0,
,0,
"SV14a. Desde a última entrevista, alguma vez [NOME DO JOVEM] recebeu atendimento ou foi a uma consulta em um pronto-",1,
"socorro, por causa de problemas emocionais ou de comportamento?",1,
(   ) 0  Não   SV15a,0,
(   ) 1  Sim ↓SV4b,0,
,0,
(   ) 99 NÃO SABE   SV15a,0,
,0,
SV14b. Que idade [NOME DO JOVEM]  tinha na primeira vez em que recebeu atendimento ou foi a uma consulta em um pronto-,1,
"socorro, por causa de problemas emocionais ou de comportamento, desde a última entrevista?",1,
|__|__|anos.  (   ) 99 NÃO SABE,0,
,0,
"SV14c.[NOME DO JOVEM] recebeu atendimento ou foi a uma consulta em um pronto-socorro, por causa de problemas",1,
emocionais ou de comportamento nos últimos doze meses?,1,
(   ) 0  Não   SV15a,0,
(   ) 1  Sim ↓ SV14d1,0,
,0,
(   ) 99 NÃO SABE   SV15a,0,
,0,
"SV14d1. Pensando nos últimos doze meses, quando [NOME DO JOVEM] foi atendido em um pronto-socorro por causa de",1,
problemas emocionais ou de comportamento pela primeira vez?,1,
|__|__| / |__|__|__|__| (mês/ano).  (   ) 99 NÃO SABE,0,
,0,
SV14d2. [PERGUNTE SE .[NOME DO JOVEM ]AINDA ESTÁ EM TRATAMENTO NO SERVIÇO/COM O PROFISSIONAL. SE,1,
"SIM, CODIFIQUE 00/000; SE NÃO, PERGUNTE:] Pensando nos últimos doze meses, quando [NOME DO JOVEM] foi atendido",1,
em um pronto-socorro por causa de problemas emocionais ou de comportamento pela última vez?,1,
|__|__| / |__|__|__|__| (mês/ano).  (   ) 99 NÃO SABE,0,
,0,
,0,
,0,
Aplicar Suplemento SV14,0,
,0,
,0,
,0,
SUPLEMENTO SV14 – ATENDIMENTO AMBULATORIAL EM PRONTO-SOCORRO,0,
,0,
,0,
"SPN1. Durante os últimos doze meses, quantas vezes [NOME DO JOVEM] foi para um Pronto-Socorro por causa de",1,
"problemas emocionais ou de comportamento, ou por causa do uso de álcool ou drogas?     |___|___|___| (    ) 99 NÃO SABE",1,
,0,
,0,
SPN1a. Qual o nome e endereço do Pronto Socorro em que NOME DO JOVEM] recebeu atendimento nos últimos doze meses,1,
,0,
"por causa desses problemas?  [SE MAIS DE UM, COMECE PELO MAIS RECENTE]",1,
,0,
,0,
SPN1a_1n. Nome:_____________________________________________________________________________ (   ) 99 NS,1,
,0,
,0,
SPN1a_1e. Endereço; cidade/estado:,1,
,0,
____________________________________________________________________________________________ (   ) 99 NS,0,
,0,
,0,
SPN1a_2n. Nome:_____________________________________________________________________________ (   ) 99 NS,1,
,0,
,0,
SPN1a_2e. Endereço; cidade/estado:,1,
,0,
____________________________________________________________________________________________ (   ) 99 NS,0,
,0,
,0,
SPN1a_3n. Nome:_____________________________________________________________________________ (   ) 99 NS,1,
,0,
,0,
SPN1a_3e. Endereço; cidade/estado:,1,
,0,
____________________________________________________________________________________________ (   ) 99 NS,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
80,0,
,0,
,0,
,0,
SPN3. Quais foram os problemas emocionais ou de comportamento que fizeram com que [NOME DO JOVEM] fosse para o,1,
"pronto socorro nos últimos doze meses? Se mais de uma vez, considere as mais recentes e diga até três motivos.",1,
,0,
,0,
SPN3a. _____________________________________________________________________________________ (   ) 99 NS,1,
,0,
,0,
SPN3b. _____________________________________________________________________________________ (   ) 99 NS,1,
,0,
,0,
SPN3c. _____________________________________________________________________________________ (   ) 99 NS,1,
,0,
,0,
,0,
"SPN4. Quem levou [NOME DO JOVEM], da última vez que ele foi para um Pronto-Socorro por causa de problemas emocionais",1,
ou de comportamento?,1,
,0,
NÃO SIM NÃO SABE,1,
,0,
SPN4a. Você? (   ) 0 (   ) 1 (   ) 8,1,
,0,
SPN4b. Seu marido ou companheiro/esposa ou companheira? (   ) 0 (   ) 1 (   ) 8,1,
,0,
SPN4c. Outro adulto que mora com [NOME DO JOVEM]? (   ) 0 (   ) 1 (   ) 8,1,
,0,
,0,
,0,
SPN5. Quanto tempo levou para ir da sua casa até o [SERVIÇO EM SPN1a_1n],1,
,0,
|___|___|___| MINUTOS   (    ) 99 NS,0,
,0,
,0,
"SPN6. Quanto tempo demorou, desde o momento em que [NOME DO JOVEM] chegou ao Pronto-Socorro até o momento em",1,
que voltou para casa?,1,
,0,
|___|___|___| MINUTOS   (    ) 99 NS,0,
,0,
,0,
,0,
Fim do Suplemento SV14,0,
,0,
,0,
"SV15a. Desde a última entrevista, alguma vez [NOME DO JOVEM] recebeu atendimento ou foi a uma consulta com um pediatra,",1,
por causa de problemas emocionais ou de comportamento?,1,
(   ) 0  Não   SV16a,0,
(   ) 1  Sim  ↓SV15b.,0,
(   ) 99 NÃO SABE   SV16a,0,
,0,
SV15b. Que idade [NOME DO JOVEM]  tinha na primeira vez em que recebeu atendimento ou foi a uma consulta com um,1,
"pediatra, por causa de problemas emocionais ou de comportamento, desde a última entrevista?",1,
|__|__|anos.  (   ) 99 NÃO SABE,0,
,0,
"SV15c.[NOME DO JOVEM] recebeu atendimento ou foi a uma consulta com um pediatra, por causa de problemas emocionais",1,
ou de comportamento nos últimos doze meses?,1,
(   ) 0  Não   SV16a,0,
(   ) 1  Sim ↓ Aplicar Suplemento SV15,0,
,0,
(   ) 99 NÃO SABE   SV16a,0,
,0,
"SV15d1. Pensando nos últimos doze meses, quando [NOME DO JOVEM] foi atendido por um pediatra, por causa de problemas",1,
emocionais ou de comportamento pela primeira vez?,1,
|__|__| / |__|__|__|__| (mês/ano).  (   ) 99 NÃO SABE,0,
,0,
SV15d2. [PERGUNTE SE [NOME DO JOVEM] AINDA ESTÁ EM TRATAMENTO NO SERVIÇO/COM O PROFISSIONAL. SE,1,
"SIM, CODIFIQUE 00/000; SE NÃO, PERGUNTE:] Pensando nos últimos doze meses, quando [NOME DO JOVEM] foi atendido",1,
"por um pediatra, por causa de problemas emocionais ou de comportamento pela última vez?",1,
|__|__| / |__|__|__|__| (mês/ano).  (   ) 99 NÃO SABE,0,
,0,
,0,
Aplicar Suplemento SV15,0,
,0,
,0,
SUPLEMENTO SV15 – ATENDIMENTO AMBULATORIAL POR PEDRIATRA,0,
,0,
,0,
"SPO1. Durante os últimos doze meses, quantas vezes [NOME DO JOVEM] foi atendido por um pediatra por causa de",1,
"problemas emocionais ou de comportamento, ou por causa do uso de álcool ou drogas?     |___|___|___| (    ) 99 NÃO SABE",1,
,0,
,0,
,0,
SPO1a. Qual o nome e endereço do pediatra que atendeu [NOME DO JOVEM] nos últimos doze meses por causa,1,
,0,
"desses problemas?  [SE MAIS DE UM, COMECE PELO MAIS RECENTE]",1,
,0,
,0,
SPO1a_1n. Nome:_____________________________________________________________________________ (   ) 99 NS,1,
,0,
,0,
SPO1a_1e. Endereço; cidade/estado:,1,
,0,
____________________________________________________________________________________________ (   ) 99 NS,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
81,0,
,0,
,0,
,0,
SPO1a_2n. Nome:_____________________________________________________________________________ (   ) 99 NS,1,
,0,
,0,
SPO1a_2e. Endereço; cidade/estado:,1,
,0,
____________________________________________________________________________________________ (   ) 99 NS,0,
,0,
,0,
SPO1a_3n. Nome:_____________________________________________________________________________ (   ) 99 NS,1,
,0,
,0,
SPO1a_3e. Endereço; cidade/estado:,1,
,0,
____________________________________________________________________________________________ (   ) 99 NS,0,
,0,
,0,
,0,
SPO3. Quais foram os problemas emocionais ou de comportamento que fizeram com que [NOME DO JOVEM] fosse levado ao,1,
"pediatra nos últimos doze meses? Se mais de uma vez, considere as mais recentes e diga até três motivos.",1,
,0,
,0,
SPO3a. _____________________________________________________________________________________ (   ) 99 NS,0,
,0,
,0,
SPO3b. _____________________________________________________________________________________ (   ) 99 NS,0,
,0,
,0,
SPO3c. _____________________________________________________________________________________ (   ) 99 NS,0,
,0,
,0,
,0,
"SPO4. Quem levou [NOME DO JOVEM], da última vez que ele foi para um pediatra por causa de problemas emocionais ou de",1,
comportamento?,1,
,0,
NÃO SIM NÃO SABE,0,
,0,
SPO4a. Você? (   ) 0 (   ) 1 (   ) 8,1,
,0,
SPO4b. Seu marido ou companheiro/esposa ou companheira? (   ) 0 (   ) 1 (   ) 8,1,
,0,
SPO4c. Outro adulto que mora com [NOME DO JOVEM]? (   ) 0 (   ) 1 (   ) 8,1,
,0,
,0,
,0,
SPO5. Quanto tempo levou para ir da sua casa até o [PROFISSIONAL EM SPO1a_1n]?    |___|___|___| MINUTOS   (    ) 99 NS,1,
,0,
,0,
,0,
"SPO6. Quanto tempo demorou, desde o momento em que [NOME DO JOVEM] chegou ao pediatra até o momento em que",1,
,0,
voltou para casa?           |___|___|___| MINUTOS   (    ) 99 NS,1,
,0,
,0,
,0,
Fim do Suplemento SV15,0,
,0,
,0,
"SV16a. Desde a última entrevista, alguma vez [NOME DO JOVEM] recebeu atendimento ou foi a uma consulta com um clínico",1,
"geral ou médico de família, por causa de problemas emocionais ou de comportamento?",1,
(   ) 0  Não   SV17a,0,
(   ) 1  Sim  ↓SV16b,0,
(   ) 99 NÃO SABE   SV17a,0,
SV16b. Que idade [NOME DO JOVEM]  tinha na primeira vez em que recebeu atendimento ou foi a uma consulta com um,1,
"clínico geral ou médico de família, por causa de problemas emocionais ou de comportamento, desde a última entrevista?",1,
|__|__|anos.  (   ) 99 NÃO SABE,0,
,0,
"SV16c.[NOME DO JOVEM] recebeu atendimento ou foi a uma consulta com um clínico geral ou médico de família, por causa de",1,
problemas emocionais ou de comportamento nos últimos doze meses?,1,
(   ) 0  Não   SV17a,0,
(   ) 1  Sim ↓ SV16d1,0,
,0,
(   ) 99 NÃO SABE   SV17a,0,
SV16d1. [PERGUNTE SE .[NOME DO JOVEM] AINDA ESTÁ EM TRATAMENTO NO SERVIÇO/COM O PROFISSIONAL. SE,1,
"SIM, CODIFIQUE 00/000; SE NÃO, PERGUNTE:] Pensando nos últimos doze meses, quando [NOME DO JOVEM] foi atendido",1,
"por um clínico geral ou médico de família, por causa de problemas emocionais ou de comportamento pela primeira vez?",1,
|__|__| / |__|__|__|__| (mês/ano).  (   ) 99 NÃO SABE,0,
,0,
"SV16d2. Pensando nos últimos doze meses, quando [NOME DO JOVEM] foi atendido por um clínico geral ou médico de família,",1,
por causa de problemas emocionais ou de comportamento pela última vez?,1,
|__|__| / |__|__|__|__| (mês/ano).  (   ) 99 NÃO SABE,0,
,0,
,0,
Aplicar Suplemento SV16,0,
,0,
,0,
,0,
SUPLEMENTO SV16 – ATENDIMENTO AMBULATORIAL POR MÉDICO DE FAMÍLIA,0,
,0,
,0,
"SPP1. Durante os últimos doze meses, quantas vezes [NOME DO JOVEM] foi atendido por um médico de família por causa de",1,
"problemas emocionais ou de comportamento, ou por causa do uso de álcool ou drogas?",1,
,0,
|___|___|___| (    ) 99 NÃO SABE,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
,0,
82,0,
,0,
,0,
,0,
SPP1a. Qual o nome e endereço do médico de família que atendeu [NOME DO JOVEM] nos últimos doze meses por causa,1,
,0,
